ID	baseMean	log2FoldChange	padj	Label	Level
ZFP69B	23.2	1	0.05948	-	treat_UP
NBAT1	12.9	2	0.05948	-	treat_UP
MOSPD1	1012.1	-0.4	0.0596	-	NoDiff
KPNB1	5470.7	-0.2	0.0596	-	NoDiff
C11orf95	1106.8	0.5	0.0596	-	NoDiff
CCDC114	6.8	1.8	0.05963	-	treat_UP
ZBED1	680.5	-0.3	0.05973	-	NoDiff
SEPT10P1	8.4	-1.5	0.05998	-	treat_DW
TM6SF2	56.1	-0.6	0.06015	-	NoDiff
MED17	391.5	-0.3	0.06017	-	NoDiff
DENND5A	3453.9	-0.1	0.06017	-	NoDiff
EFL1	428.5	0.3	0.06028	-	NoDiff
ZNF22	396.8	-0.4	0.0603	-	NoDiff
SVEP1	58277.4	-0.6	0.06033	-	NoDiff
ARHGAP18	443.2	-0.3	0.06037	-	NoDiff
AC008966.1	89.4	0.5	0.0606	-	NoDiff
JMJD4	263.6	0.4	0.06079	-	NoDiff
GDF11	675.9	0.3	0.06087	-	NoDiff
RASSF2	1636.4	1	0.06089	-	treat_UP
ARFRP1	381.9	0.3	0.06128	-	NoDiff
AP002989.1	6.7	-2.3	0.06128	-	treat_DW
AIG1	640.1	0.3	0.06141	-	NoDiff
C2CD2L	167.7	-0.4	0.06141	-	NoDiff
MAP1LC3C	133.6	-2.3	0.06141	-	treat_DW
CRK	2295.6	-0.2	0.06144	-	NoDiff
MIEN1	501.2	-0.2	0.06182	-	NoDiff
AP3M2	394	0.4	0.06207	-	NoDiff
PRR26	30.2	-1.5	0.06207	-	treat_DW
ANXA11	7849.2	-0.3	0.06251	-	NoDiff
ZSWIM3	106.9	0.5	0.06291	-	NoDiff
POLH	789.6	0.3	0.06296	-	NoDiff
SEC22C	1394.7	-0.4	0.06299	-	NoDiff
AC133644.3	217.5	-0.6	0.06312	-	NoDiff
RNF26	994.1	-0.2	0.0632	-	NoDiff
GPR155	224.7	0.6	0.06329	-	NoDiff
AC100810.1	204.9	0.4	0.06331	-	NoDiff
INF2	2605.5	-0.3	0.06344	-	NoDiff
WSB1	4293.5	-0.4	0.06355	-	NoDiff
SHOC2	1267.4	-0.2	0.06357	-	NoDiff
RNF14	944.6	-0.3	0.06366	-	NoDiff
ABHD13	359.7	-0.3	0.06368	-	NoDiff
EYA4	612.7	0.5	0.06373	-	NoDiff
TRPS1	426.7	0.4	0.06377	-	NoDiff
CAPZB	5028.6	-0.3	0.06391	-	NoDiff
ZNF154	226.2	0.6	0.06391	-	NoDiff
GTPBP4	829.3	-0.5	0.06417	-	NoDiff
SEC61A2	135.3	0.4	0.06419	-	NoDiff
SPSB3	564.5	-0.4	0.06419	-	NoDiff
CC2D2A	827.8	0.3	0.06429	-	NoDiff
MAST3	417	-0.4	0.06449	-	NoDiff
MALL	98.7	1.2	0.06453	-	treat_UP
DAPK3	1298.1	-0.3	0.06456	-	NoDiff
PGPEP1	1156.9	0.4	0.06462	-	NoDiff
CAPN15	559.3	-0.3	0.06464	-	NoDiff
TOX	198.1	0.5	0.06472	-	NoDiff
CELF2-AS1	40.4	-0.8	0.06473	-	NoDiff
RC3H2	1375.6	-0.2	0.06525	-	NoDiff
HSPB11	240.9	-0.3	0.06533	-	NoDiff
ZBED3	316.3	0.5	0.06533	-	NoDiff
CMPK1	2743.8	-0.3	0.06533	-	NoDiff
LIN7B	34.1	0.8	0.06547	-	NoDiff
TFAP2A	66.8	1.6	0.06561	-	treat_UP
PRRT1	110.9	0.6	0.06561	-	NoDiff
CLTB	883.5	-0.3	0.06565	-	NoDiff
GAMT	375.6	0.3	0.06584	-	NoDiff
AL109811.1	13.8	-1.3	0.06599	-	treat_DW
NDRG3	855.6	0.5	0.06613	-	NoDiff
AC007485.2	82.1	-0.7	0.06617	-	NoDiff
PDZD2	93.1	-0.9	0.06642	-	NoDiff
TOR1A	966.8	-0.2	0.06642	-	NoDiff
COTL1	2185.1	-0.3	0.0667	-	NoDiff
NBN	748.8	0.3	0.06674	-	NoDiff
HADHA	4690.5	-0.2	0.06705	-	NoDiff
ZNF197	492.1	0.2	0.06705	-	NoDiff
ZNF503-AS2	58.9	0.7	0.06705	-	NoDiff
ATG16L1	568.9	-0.3	0.06707	-	NoDiff
PPAN	247.7	-0.7	0.06707	-	NoDiff
GOLM1	1972.7	0.3	0.06707	-	NoDiff
ST7	508.9	0.6	0.06713	-	NoDiff
RNF10	2673.7	-0.1	0.06739	-	NoDiff
CHKA	152.1	-0.4	0.06739	-	NoDiff
DNALI1	306.7	0.3	0.06739	-	NoDiff
ELMOD1	6.8	-1.6	0.06742	-	treat_DW
ALG13	446.7	-0.3	0.06747	-	NoDiff
ITPKC	954.6	-0.6	0.06751	-	NoDiff
SPIRE2	110.4	0.7	0.06755	-	NoDiff
KCNK15	196	1.3	0.06757	-	treat_UP
SBF2	3548.8	-0.6	0.06771	-	NoDiff
APOB	200.6	-1.3	0.06785	-	treat_DW
AC073254.1	22.5	-1	0.06785	-	treat_DW
TMEM259	2400.4	-0.2	0.06796	-	NoDiff
BRMS1L	205.7	-0.4	0.06822	-	NoDiff
ADIPOR1	1623.3	-0.3	0.06822	-	NoDiff
WDR37	537.1	-0.3	0.06827	-	NoDiff
WWC3	1535.1	-0.3	0.06836	-	NoDiff
ZNF138	69.8	0.8	0.06845	-	NoDiff
MAST2	1756.3	0.3	0.06857	-	NoDiff
MPP2	138.4	0.7	0.06857	-	NoDiff
AL928654.1	51.2	0.6	0.06884	-	NoDiff
AC090984.1	17.1	-2.1	0.06887	-	treat_DW
N6AMT1	232.5	0.5	0.06905	-	NoDiff
ZNF474	10.9	-1.4	0.06908	-	treat_DW
TPBG	1756.7	0.4	0.06913	-	NoDiff
TMEM191A	10.3	-1.6	0.06913	-	treat_DW
HLTF	847.9	0.3	0.06914	-	NoDiff
AC090772.4	13.5	-1.5	0.06914	-	treat_DW
TP53I3	786.4	0.3	0.06919	-	NoDiff
GALNT11	1163.6	-0.2	0.06939	-	NoDiff
NUMA1	7755.3	0.2	0.06941	-	NoDiff
ZC2HC1C	27.8	0.8	0.06983	-	NoDiff
NSMAF	1027.4	0.2	0.07013	-	NoDiff
MTCL1	2104.8	0.5	0.07013	-	NoDiff
LDOC1	656.9	0.2	0.07013	-	NoDiff
AL157996.1	9	1.9	0.07013	-	treat_UP
GGT5	528.9	-2.3	0.07017	-	treat_DW
HPSE	58.3	-1.5	0.07017	-	treat_DW
SLC9A9	940.6	-0.5	0.07017	-	NoDiff
AC123768.4	66	0.5	0.07017	-	NoDiff
B3GAT3	444.7	-0.4	0.07026	-	NoDiff
BAALC-AS1	60	-1	0.07028	-	treat_DW
NUP50	1398.4	-0.3	0.07038	-	NoDiff
ZBTB34	404.7	-0.3	0.07038	-	NoDiff
VIM	89155.2	0.3	0.07042	-	NoDiff
YIPF2	668.5	0.3	0.07056	-	NoDiff
PIDD1	504.7	0.6	0.07076	-	NoDiff
LRRK2	1021.9	-0.5	0.07076	-	NoDiff
AC092143.2	14.4	1.7	0.07076	-	treat_UP
ERMP1	591	-0.3	0.07107	-	NoDiff
FHOD1	384.2	0.6	0.07117	-	NoDiff
ATP7A	614.6	0.2	0.07117	-	NoDiff
B3GALT4	176	-0.5	0.07142	-	NoDiff
RASAL2	932.6	-0.4	0.07143	-	NoDiff
KIF11	157.5	0.5	0.07158	-	NoDiff
AL590560.2	164.1	0.9	0.0716	-	NoDiff
AC020763.4	120.2	-0.7	0.0716	-	NoDiff
PCSK7	1569	-0.5	0.07173	-	NoDiff
RFC2	135.8	0.4	0.07182	-	NoDiff
PTPRJ	417.8	-0.4	0.07183	-	NoDiff
IPO9	2251.2	0.3	0.07233	-	NoDiff
FH	944.8	-0.3	0.07251	-	NoDiff
SNX15	328.1	-0.3	0.07251	-	NoDiff
PIGC	325.8	-0.3	0.07251	-	NoDiff
KATNAL1	626.9	-0.3	0.07252	-	NoDiff
SNIP1	410	-0.3	0.07268	-	NoDiff
ZNF546	118.1	0.5	0.07274	-	NoDiff
ARF6	1739.5	-0.3	0.07275	-	NoDiff
CCNYL1	484.4	-0.4	0.07289	-	NoDiff
USP11	1444.2	0.2	0.07298	-	NoDiff
USP9X	5451.8	-0.3	0.07298	-	NoDiff
RLIM	1174.6	-0.2	0.07298	-	NoDiff
UBLCP1	747	-0.3	0.07298	-	NoDiff
KLHDC2	1356.5	-0.3	0.07298	-	NoDiff
TOM1L1	212.2	-0.6	0.07303	-	NoDiff
LZTR1	1558.1	-0.3	0.07334	-	NoDiff
MLX	656	-0.3	0.07351	-	NoDiff
MPPE1	724	-0.3	0.07351	-	NoDiff
SLC31A2	153	-0.6	0.07368	-	NoDiff
PRPS1	604.5	0.5	0.07368	-	NoDiff
NDUFA6-DT	96.2	0.5	0.07368	-	NoDiff
AC040160.1	32.2	0.8	0.07368	-	NoDiff
OAS3	201	0.5	0.07373	-	NoDiff
CDKN2B-AS1	35.4	0.9	0.0738	-	NoDiff
TMEM198B	949.3	-0.4	0.07383	-	NoDiff
SLC2A4RG	960.5	0.4	0.07395	-	NoDiff
PTP4A2	3910.1	-0.2	0.07399	-	NoDiff
ERBIN	2685.5	-0.3	0.07416	-	NoDiff
YWHAB	5355.7	-0.1	0.07418	-	NoDiff
ANGPTL5	21	-1.8	0.07418	-	treat_DW
TP53	836.2	0.5	0.07422	-	NoDiff
HLF	51.7	-1.3	0.07433	-	treat_DW
ECI1	388.5	-0.4	0.07436	-	NoDiff
AC015813.6	140.1	0.4	0.0744	-	NoDiff
KLHL29	966.4	-0.4	0.07443	-	NoDiff
TCTN3	2157.3	0.4	0.07443	-	NoDiff
KIF20B	167.5	0.4	0.07443	-	NoDiff
FAM32A	1612.5	-0.2	0.07451	-	NoDiff
NFYC	409.7	0.3	0.07486	-	NoDiff
CCDC85C	257.7	0.6	0.07492	-	NoDiff
TMEM132A	443.1	0.5	0.07516	-	NoDiff
NAB1	594.8	0.4	0.07546	-	NoDiff
AL121749.1	8.5	1.4	0.07554	-	treat_UP
LHX4	80.5	0.7	0.07574	-	NoDiff
BRSK1	148.1	0.6	0.07588	-	NoDiff
TMEM208	281.1	-0.3	0.07611	-	NoDiff
SLC35A2	354.2	-0.3	0.07618	-	NoDiff
C11orf45	58.4	0.6	0.07626	-	NoDiff
STOML1	342.7	0.3	0.07627	-	NoDiff
NCDN	1045.4	0.4	0.07631	-	NoDiff
ELN	7483.8	-0.9	0.07631	-	NoDiff
CCN4	552.7	0.7	0.07631	-	NoDiff
ZCCHC9	596.8	0.4	0.07631	-	NoDiff
FAM124A	336.7	-0.6	0.07631	-	NoDiff
FJX1	153	-0.6	0.07631	-	NoDiff
CHSY3	41.6	-1	0.07631	-	treat_DW
TIMM23	662.6	-0.2	0.07631	-	NoDiff
BBS7	636.3	-0.4	0.07633	-	NoDiff
ZBTB49	69.8	0.6	0.07651	-	NoDiff
OGA	3135.1	-0.2	0.07656	-	NoDiff
CORO1B	1986.7	-0.3	0.07661	-	NoDiff
MIGA1	541	-0.4	0.07687	-	NoDiff
ZFPM2	493.1	0.5	0.07748	-	NoDiff
SGMS1	1240.4	0.4	0.07749	-	NoDiff
ZNF618	651.6	0.5	0.07757	-	NoDiff
HDAC9	373.1	0.5	0.07764	-	NoDiff
CDH10	70.5	1.7	0.07765	-	treat_UP
MIR17HG	7.5	-1.5	0.07766	-	treat_DW
SH3RF3-AS1	64.6	-0.7	0.07768	-	NoDiff
SLC7A8	1831.3	-0.7	0.07783	-	NoDiff
STARD10	97.7	0.7	0.07809	-	NoDiff
C2orf16	70.8	0.7	0.07809	-	NoDiff
RAB35	1106.6	-0.3	0.07828	-	NoDiff
NOTCH3	882.8	-0.6	0.07847	-	NoDiff
TICAM1	257.8	-0.3	0.07847	-	NoDiff
CYB5R2	220.8	-0.4	0.07847	-	NoDiff
LETM1	651.4	-0.3	0.07852	-	NoDiff
SLC7A11	879.1	1.1	0.07854	-	treat_UP
TMEM87B	1126.9	-0.6	0.07867	-	NoDiff
MAPKAPK2	2467.9	-0.2	0.07875	-	NoDiff
VEGFD	191.8	0.9	0.07875	-	NoDiff
POMP	1020.3	-0.4	0.07901	-	NoDiff
INPP5D	20.2	1.6	0.07901	-	treat_UP
LRRC15	217.2	2.4	0.07904	-	treat_UP
ZNF436	738.6	0.4	0.07906	-	NoDiff
ZMYM5	275.6	0.3	0.07906	-	NoDiff
THTPA	246.3	0.3	0.07906	-	NoDiff
CAMKK2	1153.6	-0.2	0.0796	-	NoDiff
UBA3	1158.3	-0.2	0.07965	-	NoDiff
PMP22	6951.7	0.3	0.07974	-	NoDiff
REXO1	390.1	-0.3	0.07984	-	NoDiff
TMEM241	129	-0.4	0.07993	-	NoDiff
CARS2	871.8	-0.4	0.07996	-	NoDiff
GEM	1989.7	-0.5	0.07996	-	NoDiff
CORO7	241.2	-0.6	0.08002	-	NoDiff
AC020915.1	11.9	1.5	0.08009	-	treat_UP
SYCE2	6.5	-2	0.08012	-	treat_DW
MIAT	100.8	1.6	0.08018	-	treat_UP
GADL1	21.2	1.2	0.08022	-	treat_UP
BRI3	2027.3	-0.2	0.0803	-	NoDiff
NSUN6	102.3	0.5	0.08051	-	NoDiff
TRAF2	140.3	0.3	0.08072	-	NoDiff
GPRIN1	79.7	0.5	0.08072	-	NoDiff
ALOX12	32.3	0.9	0.08116	-	NoDiff
DAPK2	732.2	-1.6	0.08117	-	treat_DW
WASL	1418.7	-0.3	0.08118	-	NoDiff
AAMDC	287.5	-0.3	0.08127	-	NoDiff
CCDC200	15.1	1	0.08129	-	treat_UP
AL159978.1	32.5	-1	0.08129	-	treat_DW
ORAI2	794.8	0.5	0.0815	-	NoDiff
LRRC37A16P	159.1	0.5	0.08158	-	NoDiff
TRIOBP	5120.8	0.4	0.08181	-	NoDiff
AMPD3	767	-0.6	0.08223	-	NoDiff
RBMS1	3875.5	-0.2	0.08233	-	NoDiff
STAT2	7431.5	-0.1	0.08252	-	NoDiff
AC144652.1	6.3	2.1	0.08268	-	treat_UP
KLRA1P	57	0.6	0.0827	-	NoDiff
TBC1D2	273.4	-0.5	0.0828	-	NoDiff
AC012651.1	141.7	-0.7	0.08287	-	NoDiff
AC244669.2	17.4	-1.5	0.08287	-	treat_DW
AATF	728.2	-0.2	0.08287	-	NoDiff
KIAA1211	82.5	1.3	0.08322	-	treat_UP
LRRC56	34.3	0.7	0.08324	-	NoDiff
TTLL6	8.9	-1.8	0.08341	-	treat_DW
AC006059.1	38.5	-1.1	0.08351	-	treat_DW
HIVEP1	474.7	0.4	0.08359	-	NoDiff
UBC	29781.3	-0.2	0.08365	-	NoDiff
CAST	8369.1	-0.3	0.08382	-	NoDiff
LMLN	342.3	0.3	0.08383	-	NoDiff
CCDC18-AS1	233.9	0.4	0.08383	-	NoDiff
DUSP22	745	-0.4	0.08389	-	NoDiff
RTN4RL2	72.6	1.1	0.08389	-	treat_UP
ZNF177	50.6	0.8	0.08389	-	NoDiff
AL132656.2	56	-0.6	0.08389	-	NoDiff
AP003071.4	137.7	-0.6	0.08409	-	NoDiff
ACTR8	619.6	0.2	0.08417	-	NoDiff
PGGHG	596.6	-0.4	0.08428	-	NoDiff
COL28A1	7.6	-1.7	0.08454	-	treat_DW
PKD1P6	535.9	-0.6	0.08454	-	NoDiff
SLC2A11	193.8	0.5	0.085	-	NoDiff
PML	1443.3	-0.2	0.085	-	NoDiff
ZNF441	192.6	0.3	0.085	-	NoDiff
DZIP3	716	0.2	0.08515	-	NoDiff
RAB40A	53.7	-0.8	0.08524	-	NoDiff
PPFIBP1	1607.4	0.4	0.08527	-	NoDiff
IFI35	382.7	-0.3	0.08533	-	NoDiff
FGF10	130.2	1.3	0.08533	-	treat_UP
CLNS1A	1080.6	0.2	0.08533	-	NoDiff
DEPTOR	32.2	0.8	0.08533	-	NoDiff
IER5L	567.5	0.6	0.08533	-	NoDiff
AC067750.1	76.2	-0.6	0.08533	-	NoDiff
CCSAP	135.8	0.4	0.08544	-	NoDiff
OR7E12P	70.9	0.7	0.08544	-	NoDiff
USP51	52.1	0.6	0.08545	-	NoDiff
RALB	1103.4	-0.2	0.08575	-	NoDiff
FAM76A	176.4	-0.4	0.08591	-	NoDiff
RNASE4	912.8	-0.7	0.08599	-	NoDiff
PRG4	24.9	-1.6	0.08602	-	treat_DW
C12orf29	298.6	-0.4	0.08602	-	NoDiff
SETD5	2188	0.3	0.08609	-	NoDiff
FBXL7	659.3	-0.5	0.08615	-	NoDiff
WBP1	867.5	0.3	0.08615	-	NoDiff
MGLL	4323.5	-0.4	0.0862	-	NoDiff
CRYM	12	1.6	0.0862	-	treat_UP
ELL	379.4	-0.3	0.0862	-	NoDiff
NPRL2	249	0.4	0.0862	-	NoDiff
NUDT16L1	238.5	-0.3	0.0862	-	NoDiff
IPO7	3590.6	-0.2	0.0862	-	NoDiff
AC007285.1	12.2	-1.5	0.0862	-	treat_DW
ABHD17C	499.8	-0.5	0.08622	-	NoDiff
ARHGEF19	94.7	-1	0.0863	-	treat_DW
UBXN11	171.5	0.4	0.0863	-	NoDiff
NEU1	952	0.3	0.0863	-	NoDiff
RHOBTB2	804.4	-0.5	0.08653	-	NoDiff
ENOSF1	391.2	0.5	0.08653	-	NoDiff
LAMC1-AS1	20.7	-0.8	0.08658	-	NoDiff
TDP1	192.3	0.4	0.08664	-	NoDiff
SYNC	1406.9	0.3	0.08664	-	NoDiff
PTPRM	3114.8	-0.3	0.08676	-	NoDiff
TPM1-AS	33.7	-1	0.08676	-	treat_DW
AC008443.1	58.1	-0.6	0.08681	-	NoDiff
B3GNT5	201.9	-0.9	0.08731	-	NoDiff
SP110	591	-0.4	0.08732	-	NoDiff
AC009779.3	208.7	0.5	0.08733	-	NoDiff
SMG6	1470	0.3	0.08734	-	NoDiff
PLD1	785	0.5	0.08735	-	NoDiff
B3GNT8	87.8	-0.6	0.08747	-	NoDiff
NISCH	2520.6	0.2	0.08748	-	NoDiff
RAI14	5148.7	-0.5	0.08762	-	NoDiff
ARHGAP27P1-BPTFP1-KPNA2P3	220.6	-0.5	0.08766	-	NoDiff
ACAP3	1054.4	0.6	0.08777	-	NoDiff
PARD3B	2234.6	-0.5	0.08779	-	NoDiff
C12orf76	261.7	-0.3	0.08827	-	NoDiff
NUAK2	85.9	-0.9	0.08849	-	NoDiff
TNFAIP2	864.2	0.7	0.0885	-	NoDiff
AGPAT5	245.7	-0.5	0.08861	-	NoDiff
INSIG1	282.6	0.9	0.08861	-	NoDiff
USP39	992.4	-0.3	0.0887	-	NoDiff
RTN2	412.9	-0.4	0.08878	-	NoDiff
PER2	104.2	0.8	0.08878	-	NoDiff
AUTS2	560	-0.4	0.08902	-	NoDiff
NOP16	187.7	-0.4	0.0891	-	NoDiff
PNP	113.3	-0.7	0.08917	-	NoDiff
THSD4	3096	0.6	0.08919	-	NoDiff
ADAM17	1391.6	-0.3	0.08928	-	NoDiff
SAR1A	3430.5	-0.3	0.08929	-	NoDiff
ALDH18A1	1421.7	0.4	0.08949	-	NoDiff
CLUAP1	665	0.3	0.08949	-	NoDiff
LYN	140.9	-0.6	0.08949	-	NoDiff
ADCK2	298.4	-0.5	0.08972	-	NoDiff
CAAP1	243.1	0.4	0.08994	-	NoDiff
SLC25A19	79.9	-0.6	0.08994	-	NoDiff
USP6NL	352.4	0.3	0.09013	-	NoDiff
STK36	704.8	0.3	0.09029	-	NoDiff
CMAHP	134.5	-0.6	0.09067	-	NoDiff
SDC3	3118.8	0.4	0.09071	-	NoDiff
AP5Z1	945.5	-0.2	0.0913	-	NoDiff
RBM33	1097.5	-0.3	0.09169	-	NoDiff
MMAB	116.4	0.5	0.09177	-	NoDiff
ATXN2	1356	-0.3	0.09177	-	NoDiff
AC025265.1	6.9	-1.6	0.09177	-	treat_DW
TPM1	4805.2	-0.5	0.09191	-	NoDiff
PPP4C	1065.4	-0.2	0.09208	-	NoDiff
NBPF10	1012.7	0.2	0.09215	-	NoDiff
CYP2D6	12.8	1.1	0.09219	-	treat_UP
TRPV4	150.3	-0.5	0.09222	-	NoDiff
MAP3K12	1624.4	0.3	0.09222	-	NoDiff
PPP1R3D	155.3	-0.4	0.09226	-	NoDiff
SYNGR2	365.7	-0.7	0.0923	-	NoDiff
LSM1	486.6	-0.3	0.09238	-	NoDiff
NECTIN2	1190.8	-0.3	0.09251	-	NoDiff
HAAO	42.7	0.8	0.09251	-	NoDiff
SFT2D1	454.6	-0.3	0.09283	-	NoDiff
MRPS35	574	-0.2	0.09299	-	NoDiff
BZW1	5735.5	-0.2	0.09311	-	NoDiff
USP54	272.1	0.6	0.09311	-	NoDiff
AC124319.1	6157.4	-0.2	0.09311	-	NoDiff
LINC02084	8.9	1.3	0.09312	-	treat_UP
TYMSOS	21.9	1	0.09317	-	treat_UP
MPC1	297.3	-0.4	0.09319	-	NoDiff
NES	733.6	0.8	0.09319	-	NoDiff
TM7SF2	104.5	-0.8	0.09326	-	NoDiff
TMBIM6	10964	-0.2	0.0934	-	NoDiff
PI4KB	1828	0.2	0.09354	-	NoDiff
NUDT17	55.2	0.6	0.09354	-	NoDiff
PAXIP1-AS2	335.1	0.5	0.09354	-	NoDiff
NRK	107.7	-1.4	0.09357	-	treat_DW
EDEM3	1681.7	-0.3	0.09401	-	NoDiff
DNM3	60.6	0.9	0.09405	-	NoDiff
RABGAP1	2320.3	-0.4	0.0941	-	NoDiff
NEAT1	24457.4	0.5	0.09431	-	NoDiff
MAPK3	2411.4	0.2	0.09447	-	NoDiff
MORC2	847	-0.2	0.09447	-	NoDiff
SFXN5	237.3	0.4	0.09447	-	NoDiff
C18orf54	93.9	0.4	0.09451	-	NoDiff
STX1B	81.6	0.6	0.09454	-	NoDiff
MLLT1	1735.5	-0.3	0.09466	-	NoDiff
MERTK	79.7	1.2	0.09481	-	treat_UP
MYOZ3	14.7	1.4	0.09481	-	treat_UP
CDYL2	124	-0.7	0.09481	-	NoDiff
DNMT3A	414.5	0.3	0.09495	-	NoDiff
DCAF6	2747.2	-0.3	0.09495	-	NoDiff
ERLIN2	1703.6	0.3	0.09495	-	NoDiff
PQLC3	620.8	-0.4	0.09495	-	NoDiff
KIF9-AS1	71.7	0.6	0.09497	-	NoDiff
UBE3C	2103	-0.2	0.09507	-	NoDiff
BRINP1	30.3	1	0.09507	-	treat_UP
TNNT2	7.4	-2.2	0.09507	-	treat_DW
DNAJB2	1854.3	0.2	0.09507	-	NoDiff
OSTC	1611.6	-0.2	0.09516	-	NoDiff
CMAS	521.2	-0.3	0.09525	-	NoDiff
NPAS3	7	3.6	0.09526	-	treat_UP
PCGF5	955	-0.4	0.09536	-	NoDiff
FBXO42	610.4	-0.2	0.09548	-	NoDiff
ATP6V0B	646	-0.3	0.09548	-	NoDiff
ARHGEF9	581.8	0.3	0.09548	-	NoDiff
NIP7	286.4	-0.4	0.09548	-	NoDiff
CHAC2	13.5	-1	0.09548	-	treat_DW
RER1	2444.5	-0.2	0.09548	-	NoDiff
DEAF1	826.9	0.2	0.09548	-	NoDiff
CD163L1	7.5	-2.8	0.09548	-	treat_DW
MLF1	154.5	0.7	0.09548	-	NoDiff
RUNX1T1	959.5	0.4	0.09557	-	NoDiff
SMARCB1	890	0.3	0.09566	-	NoDiff
ATP6V0E1	3514.8	-0.3	0.09567	-	NoDiff
ERAP1	1386.7	0.3	0.09567	-	NoDiff
COL14A1	6446.9	0.8	0.09567	-	NoDiff
ZNF563	41.9	0.6	0.09567	-	NoDiff
UBP1	1322	-0.2	0.09582	-	NoDiff
ANO6	3529.2	-0.2	0.09594	-	NoDiff
SBF1	3046.2	-0.1	0.09601	-	NoDiff
SYPL2	100.9	-1.3	0.09601	-	treat_DW
PAGR1	315.2	0.4	0.09601	-	NoDiff
H6PD	6115.8	-0.3	0.09629	-	NoDiff
CRYAB	1746.9	-0.5	0.09629	-	NoDiff
GAS6-DT	211.9	-0.7	0.09632	-	NoDiff
PRIM2	403	0.4	0.0965	-	NoDiff
ABHD4	2030.6	0.2	0.09663	-	NoDiff
METTL3	745.6	-0.2	0.09664	-	NoDiff
SIKE1	709.8	-0.3	0.09679	-	NoDiff
EDRF1-DT	19.9	1.1	0.09683	-	treat_UP
WIPI2	2027.6	-0.2	0.09685	-	NoDiff
BBS10	647.8	-0.3	0.09725	-	NoDiff
MOCS1	525.8	-0.5	0.0973	-	NoDiff
EPC1	473	0.2	0.09754	-	NoDiff
BANP	189.5	0.5	0.09775	-	NoDiff
IMPA1	290.8	-0.3	0.09786	-	NoDiff
ROBO3	182.5	0.5	0.09801	-	NoDiff
NUDT22	369.8	-0.4	0.09802	-	NoDiff
TARSL2	194	0.6	0.0983	-	NoDiff
GNA11	1785.3	-0.2	0.09842	-	NoDiff
IGFBP2	1871.9	-2	0.09842	-	treat_DW
RAC1	4926.8	-0.2	0.09864	-	NoDiff
AP003068.2	49.3	-0.9	0.09864	-	NoDiff
GDPD5	602	-0.7	0.09871	-	NoDiff
PTPN4	294	0.6	0.09877	-	NoDiff
CASK	949.5	0.4	0.09877	-	NoDiff
AC021016.2	38.8	-0.8	0.09877	-	NoDiff
DDT	479.9	-0.3	0.09884	-	NoDiff
NEU3	171	0.6	0.09884	-	NoDiff
EPG5	3281.4	-0.4	0.09898	-	NoDiff
SPECC1L	2426.5	-0.3	0.09903	-	NoDiff
CPEB1	466.3	0.8	0.09904	-	NoDiff
KMT5A	1148.8	0.4	0.09921	-	NoDiff
WDR19	1689.9	-0.3	0.0994	-	NoDiff
WEE1	2975	-0.6	0.09948	-	NoDiff
HS1BP3	1011.5	-0.3	0.0995	-	NoDiff
ARNT2	1620.5	-0.5	0.09954	-	NoDiff
RNF41	1405.9	-0.3	0.09957	-	NoDiff
CRNKL1	703.4	-0.2	0.09964	-	NoDiff
CEP41	200	0.4	0.09964	-	NoDiff
CEMIP	122465	-1	0.09971	-	treat_DW
NINJ1	478.6	0.5	0.09971	-	NoDiff
CBFB	579.8	-0.2	0.0998	-	NoDiff
MZF1	379.9	0.3	0.09983	-	NoDiff
AC110597.1	72.5	0.8	0.1001	-	NoDiff
TRAF3IP1	545.8	0.4	0.1002	-	NoDiff
CFAP299	25.1	1	0.1003	-	treat_UP
ASCC2	876.8	0.2	0.1005	-	NoDiff
TMEM104	520.3	-0.2	0.1006	-	NoDiff
SLC11A2	1031.5	-0.3	0.1009	-	NoDiff
CDH4	56.9	-1.2	0.1009	-	treat_DW
LCA5L	19.1	1	0.101	-	treat_UP
TMEM145	6.8	2.6	0.101	-	treat_UP
CCT5	2015.8	-0.3	0.1013	-	NoDiff
ZNF846	142.7	0.4	0.1013	-	NoDiff
SLC25A3	6632	-0.2	0.1014	-	NoDiff
BMF	229	0.7	0.1015	-	NoDiff
ECH1	1380.5	-0.3	0.1019	-	NoDiff
SEPT5	252.1	0.4	0.1019	-	NoDiff
AC007953.1	6.3	-1.8	0.1022	-	treat_DW
PRDM1	204.9	-0.8	0.1023	-	NoDiff
PIK3C3	1085.2	-0.2	0.1023	-	NoDiff
NT5DC3	295.7	-0.8	0.1023	-	NoDiff
FXR2	756.6	-0.3	0.1023	-	NoDiff
UPP1	107.5	1	0.1023	-	treat_UP
LINC01119	25.4	1.1	0.1023	-	treat_UP
MAP3K15	7.7	1.7	0.1024	-	treat_UP
GPC2	17.6	1.3	0.1024	-	treat_UP
CORO1C	7821.2	-0.2	0.1025	-	NoDiff
ATP5F1B	6493.8	-0.1	0.1026	-	NoDiff
RUBCN	418.2	-0.3	0.1026	-	NoDiff
DNAJC5	1920	-0.1	0.1028	-	NoDiff
RSU1	2623.9	-0.2	0.1028	-	NoDiff
FBXL3	1444.6	-0.4	0.1031	-	NoDiff
SLC2A13	407.7	-0.3	0.1031	-	NoDiff
ANXA1	9592.1	-0.4	0.1032	-	NoDiff
FUT4	261	-0.4	0.1032	-	NoDiff
