OTUID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
OTU_2995	1	0	0	2	0	1	0	2	5	2	0	3	2	0	2	4	0	0
OTU_2769	1	0	0	2	0	0	2	2	3	0	1	1	0	1	1	4	2	2
OTU_3326	1	1	0	0	2	0	0	4	1	2	2	0	2	0	0	0	0	0
OTU_1175	1	2	0	0	0	7	5	4	3	1	4	3	4	4	3	2	2	2
OTU_2878	1	1	3	0	1	2	1	3	0	0	0	2	2	0	1	1	0	0
OTU_1163	1	2	1	2	2	10	2	4	2	1	4	3	2	1	6	5	1	4
OTU_2514	1	0	2	1	2	2	0	1	2	1	3	2	3	2	0	0	0	2
OTU_2825	1	0	1	2	1	1	0	1	1	1	0	0	0	2	1	1	0	1
OTU_1224	2	0	2	10	2	2	2	2	0	0	0	3	2	2	2	5	2	1
OTU_2155	1	3	2	4	1	2	3	4	0	0	4	1	5	1	2	5	4	1
OTU_2123	1	1	2	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0
OTU_2904	1	3	2	2	0	2	0	0	2	0	2	0	1	0	2	1	1	0
OTU_3178	1	0	0	3	0	0	0	0	1	1	1	1	2	0	0	0	0	1
OTU_1666	1	0	2	0	2	0	4	1	0	0	7	1	3	0	2	2	1	2
OTU_2543	1	0	0	2	0	2	1	2	0	1	0	0	2	1	1	1	1	1
OTU_2755	1	0	0	0	0	0	0	2	0	0	4	0	0	0	6	0	3	0
OTU_1737	1	0	0	0	3	2	7	4	3	7	4	5	2	0	2	1	0	0
OTU_1940	1	14	0	0	0	0	7	1	3	0	0	3	0	0	0	0	0	1
OTU_1901	1	0	0	0	0	1	4	4	1	6	4	0	3	2	5	2	5	2
OTU_1248	1	0	1	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0
OTU_1945	1	2	2	0	2	1	0	4	3	1	4	2	2	2	4	0	0	2
OTU_904	1	3	9	10	2	2	2	0	1	2	1	1	3	6	1	1	5	1
OTU_2262	1	1	2	0	1	0	2	2	2	0	3	2	0	2	0	1	3	1
OTU_1368	2	5	5	4	1	2	1	2	2	0	8	0	7	1	4	2	3	3
OTU_694	1	3	0	0	0	2	4	1	11	24	8	1	2	11	15	5	0	2
OTU_2493	1	1	2	0	0	1	2	4	0	0	1	2	0	2	1	2	2	2
OTU_1970	1	1	0	0	0	2	1	0	1	1	0	2	0	19	0	0	0	0
OTU_2542	1	1	2	0	2	2	5	1	1	1	1	1	0	2	1	0	0	0
OTU_2668	1	2	2	1	0	2	0	2	0	2	0	3	0	1	2	0	2	2
OTU_1536	1	1	5	2	1	5	5	2	1	2	3	5	1	0	3	2	1	6
OTU_2310	1	0	2	0	3	2	0	2	1	1	3	0	1	2	2	0	0	1
OTU_1879	1	5	2	3	1	2	0	2	0	1	2	0	0	0	1	1	2	1
OTU_2133	2	1	0	1	0	1	3	3	2	1	4	3	1	2	3	1	2	2
OTU_2547	1	1	2	0	0	0	1	0	0	0	5	0	0	1	0	0	1	1
OTU_1546	2	2	0	1	1	4	2	1	2	2	2	2	1	2	1	2	0	1
OTU_2970	1	1	0	1	0	0	1	1	1	0	0	1	2	0	2	0	0	1
OTU_1875	1	0	1	2	0	0	3	1	2	0	1	2	2	0	9	4	6	2
OTU_2533	1	0	0	0	0	0	4	1	0	3	1	0	1	0	0	6	0	0
OTU_2727	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1672	1	2	1	2	1	1	2	4	1	3	1	2	2	2	2	0	2	5
OTU_2571	1	0	0	2	0	0	2	0	0	2	0	3	0	2	0	0	4	0
OTU_1838	1	0	0	0	0	0	4	1	2	2	4	0	3	5	2	1	4	4
OTU_2096	1	1	4	0	0	2	2	3	4	2	1	3	10	0	2	1	0	4
OTU_2544	1	2	2	2	2	4	5	5	4	3	4	9	1	5	4	8	3	3
OTU_1674	1	5	5	5	3	2	0	0	1	2	4	5	0	0	1	2	2	6
OTU_1356	1	1	0	2	1	0	4	1	4	2	1	4	2	1	4	2	3	2
OTU_1314	1	0	1	2	1	4	2	2	0	3	1	0	2	2	1	3	4	6
OTU_3100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2390	1	0	0	1	0	1	7	2	1	3	4	4	2	0	1	0	2	1
OTU_2298	1	0	0	0	1	2	0	0	3	3	0	0	2	2	1	2	1	0
OTU_1320	1	0	2	0	1	2	3	0	3	2	2	3	1	3	2	0	1	3
OTU_3320	1	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0	0	0
OTU_1848	1	2	2	0	1	2	0	3	2	4	0	2	2	2	4	2	0	6
OTU_2128	1	0	0	0	0	0	3	1	1	3	0	8	2	2	1	1	0	0
OTU_3304	1	0	1	0	5	1	0	0	0	2	2	2	1	2	2	1	2	0
OTU_2018	1	0	1	2	2	2	2	0	1	0	2	0	2	2	2	1	1	2
OTU_1548	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_1688	1	3	6	1	1	1	2	0	0	1	3	3	0	1	0	3	2	1
OTU_1809	1	3	0	2	0	2	1	2	3	3	1	5	2	0	2	2	2	1
OTU_2549	1	1	0	1	0	2	1	0	0	6	3	2	2	1	2	2	0	2
OTU_2552	1	1	0	1	3	1	0	0	2	1	2	0	1	0	2	1	0	0
OTU_2900	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_2438	1	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1
OTU_828	1	0	1	0	0	32	6	3	4	1	7	7	6	2	0	7	0	1
OTU_2577	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_3058	1	0	1	0	0	0	2	0	0	0	2	0	0	0	0	2	0	2
OTU_2411	1	1	2	2	2	0	0	2	1	2	0	1	0	0	1	2	0	2
OTU_1127	1	3	4	4	5	6	5	1	3	4	5	6	1	1	0	0	0	5
OTU_2152	1	3	0	0	1	4	3	1	0	0	1	5	2	0	2	2	0	4
OTU_1798	2	3	1	2	2	0	3	3	2	2	1	4	4	1	3	3	2	3
OTU_2292	1	5	0	0	8	0	6	7	2	2	0	8	0	0	0	1	0	0
OTU_1208	2	2	4	2	0	6	6	0	4	1	5	5	2	0	1	1	5	4
OTU_854	1	3	8	2	1	4	3	2	2	3	4	4	3	1	3	10	3	4
OTU_2256	1	1	1	5	0	2	1	0	0	0	4	1	0	5	0	1	2	0
OTU_3000	1	0	0	3	0	0	1	0	1	1	1	0	0	0	1	2	2	0
OTU_3037	1	1	1	0	0	1	1	2	0	0	0	1	0	0	1	0	1	1
OTU_658	1	1	0	2	0	0	96	4	1	0	3	1	6	0	2	3	0	2
OTU_1261	1	1	2	1	1	3	3	6	2	1	4	1	4	1	4	6	1	2
OTU_2987	1	0	1	2	0	0	0	1	0	1	0	7	0	1	1	0	0	3
OTU_2314	1	2	2	0	0	0	3	1	0	1	1	2	1	2	2	2	1	1
OTU_2439	1	2	2	0	4	2	1	1	1	2	2	4	1	2	1	2	0	2
OTU_2278	1	0	0	2	5	7	2	1	0	2	2	6	0	1	2	1	0	2
OTU_2540	1	1	0	1	2	1	3	0	1	2	3	2	0	1	1	0	1	1
OTU_1880	1	0	3	2	2	7	2	11	12	6	3	4	10	2	2	4	5	3
OTU_3265	1	0	0	0	0	0	5	1	0	0	0	1	0	0	0	0	0	0
OTU_935	1	1	9	2	5	0	2	3	2	24	0	1	4	5	2	0	2	1
OTU_2883	1	1	1	2	1	2	5	4	0	5	1	2	1	0	1	1	0	1
OTU_1748	1	3	0	0	0	0	2	3	1	0	1	5	2	0	2	2	2	2
OTU_951	1	0	0	0	0	3	0	3	0	6	53	2	1	0	0	17	10	1
OTU_1664	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OTU_2676	1	1	0	1	2	0	1	0	0	0	4	2	1	2	1	2	3	0
OTU_3209	1	0	1	0	0	0	0	2	1	1	0	1	2	0	1	0	1	0
OTU_1603	1	3	1	0	0	4	5	1	3	0	1	3	5	0	1	2	5	3
OTU_3248	1	3	1	0	0	0	2	0	3	0	3	3	1	0	1	1	2	0
OTU_2998	1	2	2	2	0	3	1	0	2	0	1	0	2	1	0	2	0	2
OTU_3143	1	0	0	0	0	2	4	1	0	1	2	5	1	2	5	2	1	0
OTU_3044	1	0	0	0	0	0	0	0	1	0	0	1	0	1	2	2	0	2
OTU_3101	1	1	0	0	0	2	4	1	3	1	2	0	0	0	2	1	3	0
OTU_1130	1	3	3	3	2	2	5	5	1	6	3	5	2	2	0	3	4	5
OTU_2185	1	1	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0
OTU_977	1	2	1	0	1	0	1	1	0	0	0	3	0	2	0	0	1	1
OTU_1284	1	8	0	5	2	2	1	5	1	5	2	1	4	0	0	2	0	2
OTU_1843	1	0	0	4	0	21	0	0	0	1	0	4	0	0	0	2	0	0
OTU_1989	1	2	5	4	3	0	2	2	3	1	2	0	2	2	2	3	3	1
OTU_1744	1	1	1	0	0	0	5	4	3	1	0	0	0	0	2	7	2	1
OTU_1803	1	4	4	1	1	2	2	4	3	0	1	3	2	0	1	2	2	6
OTU_1765	1	1	0	6	0	1	2	3	4	6	0	1	4	1	1	0	0	1
OTU_2186	0	2	0	0	0	0	3	1	2	4	1	9	0	0	0	0	0	1
OTU_2715	0	8	1	0	0	1	0	4	1	2	0	1	1	0	1	0	0	0
OTU_1585	0	2	0	0	0	0	5	4	1	0	0	1	10	0	1	1	2	0
OTU_1119	0	5	2	2	2	5	7	3	1	1	3	5	4	2	4	0	3	2
OTU_1164	0	37	27	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_412	0	123	0	0	1	0	0	1	19	2	0	2	0	0	1	0	0	16
OTU_2511	0	2	0	0	0	1	3	4	1	0	0	2	2	0	0	1	0	2
OTU_3074	0	1	0	0	1	15	0	0	0	4	0	0	0	0	0	0	0	0
OTU_1837	0	2	2	0	2	0	4	3	3	3	1	2	6	1	0	0	2	2
OTU_1196	0	7	0	2	0	0	0	1	0	0	0	2	0	3	1	28	0	0
OTU_832	0	3	7	10	17	2	1	6	0	0	5	4	2	2	6	2	8	9
OTU_3021	0	3	2	2	1	0	3	1	2	3	4	5	2	1	3	1	0	1
OTU_3041	0	5	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0
OTU_1221	0	3	0	6	0	0	5	5	2	1	1	3	9	0	1	4	0	6
OTU_1669	0	2	1	3	2	2	5	1	4	2	3	4	2	3	2	2	2	0
OTU_1687	0	3	1	4	0	2	0	3	1	3	2	2	2	2	1	2	0	2
OTU_1326	0	2	9	1	2	0	7	8	4	1	1	7	2	2	5	1	0	1
OTU_3247	0	1	0	0	1	0	1	3	3	2	2	10	0	0	0	2	2	0
OTU_3042	0	3	1	0	0	2	0	0	1	0	1	3	1	0	0	1	1	0
OTU_2190	0	2	0	1	2	2	0	1	1	3	4	1	0	0	2	0	0	0
OTU_130	0	26	1	2	1	9	71	160	36	4	132	92	2	10	2	84	37	53
OTU_1713	0	26	0	0	2	0	0	0	2	0	2	1	0	0	0	0	0	0
OTU_2866	0	3	1	0	0	0	1	8	5	1	0	3	1	2	2	0	0	0
OTU_1392	0	1	5	0	0	1	5	8	5	3	1	2	1	1	2	0	1	0
OTU_3245	0	5	4	1	0	3	2	0	3	0	0	1	1	2	0	0	0	0
OTU_682	0	5	0	3	2	4	2	4	4	3	7	4	1	3	8	4	22	6
OTU_407	0	26	5	0	67	2	3	2	3	1	4	22	8	5	1	3	2	6
OTU_2531	0	2	2	1	1	2	0	4	3	1	4	1	1	0	1	1	0	6
OTU_2258	0	10	4	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
OTU_2765	0	3	0	1	0	2	1	2	2	1	1	1	2	2	1	1	0	1
OTU_1830	0	15	12	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_1700	0	2	2	0	0	0	2	0	0	2	0	0	6	1	11	2	0	2
OTU_1675	0	1	0	4	1	0	4	0	0	2	6	2	2	3	2	2	0	1
OTU_2084	0	2	2	1	0	3	2	2	0	3	2	1	0	1	5	0	1	2
OTU_1857	0	3	5	1	2	1	3	9	1	1	1	4	0	0	0	2	5	1
OTU_642	0	6	1	0	0	0	7	0	7	4	0	2	0	0	3	1	0	86
OTU_1804	0	1	1	0	4	4	1	3	0	0	1	1	3	2	3	9	2	1
OTU_2160	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0
OTU_2483	0	2	0	1	1	3	4	0	1	3	0	2	1	0	1	0	2	1
OTU_2854	0	2	0	1	0	1	1	3	0	3	0	3	0	0	1	1	1	1
OTU_2751	0	1	0	1	0	0	1	1	0	1	0	1	1	2	1	0	1	0
OTU_2239	0	2	1	0	0	1	1	6	3	2	2	3	2	0	0	2	2	2
OTU_515	0	14	6	0	0	4	16	29	21	5	12	19	7	5	6	12	2	5
OTU_795	0	14	4	0	6	2	4	4	5	2	2	5	6	11	2	1	10	5
OTU_2055	0	1	1	0	0	1	2	4	5	2	0	0	1	2	9	0	1	0
OTU_1265	0	3	3	2	2	1	1	5	0	2	2	2	6	2	1	2	5	3
OTU_3222	0	2	0	0	0	0	0	1	0	2	1	2	2	1	0	0	0	0
OTU_2329	0	1	2	5	0	2	2	3	1	4	0	3	2	0	1	6	1	0
OTU_2477	0	1	0	1	0	1	0	0	3	1	0	2	2	0	1	1	2	2
OTU_2297	0	1	0	0	0	0	1	5	1	1	1	3	1	0	1	2	1	0
OTU_1063	0	3	0	2	0	3	10	6	3	3	3	5	1	5	3	3	1	3
OTU_521	0	12	2	0	0	0	18	41	17	5	5	17	5	10	8	7	2	2
OTU_1596	0	1	0	0	0	1	11	2	0	1	2	2	6	0	1	1	0	0
OTU_2115	0	1	2	0	0	2	1	1	1	0	0	0	1	5	1	2	0	0
OTU_2887	0	1	0	1	0	0	1	0	1	0	0	2	1	0	0	0	0	1
OTU_1002	0	4	0	0	0	0	0	1	4	2	4	3	2	0	1	35	0	1
OTU_2986	0	2	0	0	1	0	1	0	0	0	2	2	1	0	2	0	1	2
OTU_1592	0	1	1	0	1	0	1	4	3	1	1	4	2	2	0	2	0	2
OTU_2107	0	15	1	0	0	9	0	0	1	0	0	0	0	0	0	0	0	1
OTU_1920	0	2	0	2	0	2	2	2	3	0	3	3	0	0	2	2	2	2
OTU_1341	0	4	1	2	6	2	1	8	0	2	2	2	1	0	3	0	4	6
OTU_2402	0	3	3	6	2	0	2	1	3	1	1	4	0	1	1	0	0	2
OTU_2191	0	2	0	0	0	7	0	0	0	2	1	0	0	0	0	1	0	0
OTU_3231	0	8	0	0	2	2	0	0	1	1	3	0	0	1	0	2	0	1
OTU_2586	0	1	2	2	0	2	3	0	0	1	1	1	2	0	1	0	2	0
OTU_2763	0	2	1	2	0	2	1	0	2	0	0	2	1	2	0	0	0	1
OTU_1624	0	3	3	2	1	2	1	1	2	1	1	1	0	2	3	2	0	0
OTU_1200	0	12	0	0	5	0	7	2	3	5	1	4	2	2	3	0	0	6
OTU_2565	0	4	0	0	0	0	4	4	1	0	0	2	0	0	0	3	0	0
OTU_2643	0	1	2	0	0	2	0	0	0	1	0	0	0	0	1	1	1	2
OTU_1799	0	3	3	0	0	2	3	2	0	2	2	3	1	3	2	1	2	0
OTU_2983	0	3	0	0	0	1	3	2	1	4	1	5	5	0	1	1	2	2
OTU_525	0	3	17	10	10	7	13	2	6	6	2	8	3	16	2	3	10	3
OTU_1780	0	1	0	1	2	0	0	0	3	0	0	1	17	0	0	0	0	0
OTU_2966	0	1	1	0	0	1	2	0	0	1	1	2	1	0	0	1	0	1
OTU_2280	0	3	1	0	0	0	0	1	2	2	2	2	2	0	1	1	0	0
OTU_990	0	2	0	1	0	1	5	13	6	2	5	6	3	5	4	2	2	5
OTU_3093	0	2	1	0	0	0	5	3	3	2	0	3	2	2	1	1	0	1
OTU_3289	0	1	0	1	1	0	1	3	2	1	2	0	2	1	0	0	1	0
OTU_1913	0	6	0	0	0	0	0	2	0	0	0	0	0	0	8	1	5	0
OTU_3274	0	2	0	1	0	1	1	1	0	1	4	1	2	0	0	1	0	1
OTU_2843	0	2	0	3	1	1	0	1	0	0	4	0	0	0	0	0	0	2
OTU_1919	0	3	0	0	0	0	5	10	2	0	2	4	1	0	2	1	0	0
OTU_2183	0	3	0	0	0	4	1	4	2	5	1	5	2	0	0	3	0	0
OTU_3104	0	2	2	1	3	0	0	1	1	0	0	4	0	0	1	1	2	0
OTU_2520	0	4	2	2	1	0	1	1	0	1	0	0	1	1	2	0	0	0
OTU_1640	0	19	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	1
OTU_1299	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
OTU_856	0	7	16	2	5	0	2	0	3	2	2	4	2	5	2	1	4	6
OTU_2933	0	2	2	2	0	0	2	2	0	0	1	0	1	0	1	1	0	1
OTU_1401	0	1	0	0	1	0	1	1	0	0	0	0	2	0	1	0	0	1
OTU_3054	0	3	2	0	2	2	1	6	1	2	1	0	0	0	0	1	5	3
OTU_3270	0	2	2	0	0	0	1	1	0	2	0	0	2	0	1	0	1	1
OTU_1767	0	3	0	0	0	2	6	0	3	0	2	5	2	1	5	0	2	0
OTU_1122	0	4	2	0	1	1	0	5	6	3	4	11	2	2	2	2	1	2
OTU_2532	0	3	0	0	0	0	2	4	0	0	1	4	0	0	2	5	0	2
OTU_2537	0	3	0	2	0	1	0	4	3	2	2	0	0	1	2	0	2	0
OTU_2455	0	1	9	0	6	2	2	4	1	0	2	1	1	1	0	5	0	2
OTU_1101	0	5	0	0	2	3	2	0	0	0	4	2	6	1	1	2	10	4
OTU_2454	0	1	2	1	1	0	1	1	0	2	1	0	0	0	1	6	2	0
OTU_2291	0	1	0	0	0	2	0	1	3	4	0	0	2	2	5	2	1	1
OTU_2928	0	6	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0
OTU_681	0	2	0	1	1	0	1	0	0	0	1	1	0	0	1	1	0	0
OTU_1852	0	2	0	1	0	0	2	1	0	0	2	0	0	2	0	0	0	1
OTU_3244	0	1	0	0	0	0	5	3	1	1	2	5	6	2	2	1	1	2
OTU_2134	0	2	0	1	0	0	5	4	1	1	1	5	3	2	5	3	1	3
OTU_2539	0	1	0	2	1	2	2	1	1	0	1	1	0	1	0	0	1	1
OTU_614	0	2	0	5	0	0	6	49	18	6	3	3	1	5	2	6	0	11
OTU_1735	0	5	2	2	0	1	5	6	1	2	4	5	2	2	5	1	3	1
OTU_2845	0	1	0	1	0	1	2	3	3	2	2	0	1	0	0	2	1	0
OTU_3119	0	2	0	1	0	0	2	0	2	2	1	3	0	2	1	1	0	1
OTU_2031	0	1	0	2	0	2	1	2	3	1	1	0	2	4	2	2	2	2
OTU_1214	0	2	0	2	1	2	2	5	1	3	10	4	3	0	2	1	4	5
OTU_1820	0	1	1	1	0	1	3	6	3	2	2	2	2	0	1	1	1	0
OTU_217	0	2	0	1	3	2	2	0	1	4	4	5	0	1	0	4	1	0
OTU_3108	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
OTU_2580	0	2	0	0	0	0	2	1	0	1	3	2	0	1	0	2	0	2
OTU_2325	0	1	2	18	0	0	2	2	0	0	0	1	2	0	1	1	0	1
OTU_3160	0	2	0	0	1	0	2	2	1	2	1	3	2	0	1	0	0	1
OTU_1104	0	4	1	1	0	0	4	5	6	6	4	11	4	2	1	11	2	1
OTU_2694	0	3	0	0	0	0	1	0	1	11	0	2	0	0	0	0	0	0
OTU_3184	0	3	2	2	2	0	0	0	1	0	1	1	2	0	2	0	1	0
OTU_1496	0	4	5	2	4	1	0	3	0	1	2	1	1	1	1	2	1	4
OTU_2516	0	1	0	0	1	0	1	0	2	3	0	2	1	1	0	2	0	1
OTU_2687	0	4	0	0	0	0	5	0	0	0	0	0	2	2	1	2	2	2
OTU_1956	0	3	1	2	1	0	0	2	2	0	1	0	1	2	2	2	0	1
OTU_2313	0	1	0	2	1	2	2	1	2	2	0	0	0	1	1	2	0	0
OTU_1921	0	1	0	14	0	0	2	1	3	2	0	4	2	0	2	1	0	2
OTU_1475	0	3	1	2	1	5	2	2	0	1	4	5	0	0	1	2	1	4
OTU_2241	0	3	0	3	1	2	3	2	0	0	1	1	1	0	0	1	0	2
OTU_1529	0	5	2	4	2	2	7	11	0	2	1	1	1	2	2	1	2	1
OTU_2810	0	1	1	1	0	2	1	2	0	0	0	1	1	0	0	0	1	0
OTU_2717	0	1	2	0	2	1	5	2	1	1	2	5	2	2	3	1	1	0
OTU_2050	0	1	1	0	0	0	0	6	0	2	15	0	0	0	2	1	2	2
OTU_1608	0	3	2	3	2	2	1	1	0	2	1	0	2	2	2	0	1	2
OTU_2437	0	1	2	0	0	12	2	0	1	0	1	3	0	2	1	0	0	3
OTU_1599	0	3	1	1	1	2	2	0	2	1	2	3	1	2	1	2	4	3
OTU_1622	0	4	2	4	2	1	0	1	2	2	3	0	1	2	1	1	3	0
OTU_3282	0	1	4	0	1	0	1	1	1	3	1	1	0	0	0	1	0	0
OTU_2941	0	1	2	0	1	0	0	4	2	2	1	1	0	0	1	1	3	2
OTU_2268	0	3	0	7	0	0	1	0	0	0	4	2	0	0	1	2	0	1
OTU_387	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2105	0	3	0	0	0	0	2	8	3	0	3	3	0	3	2	1	1	1
OTU_3288	0	3	0	0	0	0	0	2	0	0	0	4	1	0	0	0	1	0
OTU_2146	0	2	3	1	6	1	0	0	0	1	0	0	0	0	1	2	0	1
OTU_2210	0	4	1	0	0	0	5	4	0	4	2	0	0	0	1	1	1	1
OTU_3145	0	1	0	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0
OTU_1823	0	2	1	1	0	1	4	3	0	0	1	2	0	0	2	0	3	0
OTU_3202	0	3	0	0	0	1	0	2	1	2	1	2	2	1	1	3	2	2
OTU_3283	0	2	1	1	0	1	2	4	2	1	4	3	1	1	2	1	0	2
OTU_1418	0	3	2	3	1	5	6	3	4	5	3	10	2	5	3	3	3	6
OTU_2436	0	2	2	0	0	2	1	2	0	0	2	0	1	1	2	1	0	2
OTU_1851	0	1	3	0	2	2	1	4	3	3	6	1	0	0	3	1	0	5
OTU_1243	0	3	6	2	1	2	1	0	5	1	4	5	3	2	2	2	5	1
OTU_2905	0	2	0	0	0	0	0	2	1	0	1	2	1	0	2	2	0	0
OTU_1968	0	2	0	0	0	2	2	1	1	0	3	1	1	0	2	1	2	1
OTU_3262	0	4	0	0	10	0	1	2	0	6	1	0	0	0	1	1	0	0
OTU_2796	0	1	0	0	0	0	1	0	1	0	1	2	0	2	0	0	2	0
OTU_2449	0	2	3	1	0	1	0	0	1	0	1	0	2	0	2	1	2	1
OTU_2749	0	1	0	1	1	0	3	1	0	1	0	3	0	3	1	0	0	1
OTU_1871	0	2	1	1	2	2	0	1	3	0	1	1	1	1	1	2	0	2
OTU_2451	0	3	0	2	0	1	0	1	0	1	2	2	2	3	2	2	2	0
OTU_2739	0	1	1	2	0	0	1	0	1	2	1	0	0	1	1	1	0	1
OTU_2126	0	2	3	1	1	2	0	0	3	1	2	0	0	0	2	3	0	1
OTU_3080	0	2	1	0	0	1	5	1	0	1	0	1	2	2	2	0	0	2
OTU_1839	0	2	1	2	0	1	3	2	2	1	0	3	1	2	2	2	2	6
OTU_2011	0	1	4	0	1	1	3	1	0	3	1	1	0	3	2	2	1	0
OTU_3024	0	2	0	0	0	0	3	1	2	1	0	2	1	1	0	0	0	0
OTU_3029	0	1	0	0	1	1	1	0	0	1	1	7	0	0	4	1	2	2
OTU_2891	0	3	0	0	2	0	1	0	1	0	3	0	3	0	1	0	2	0
OTU_459	0	1	0	0	1	1	1	6	1	1	1	9	1	0	1	3	0	5
OTU_2219	0	3	2	1	0	0	1	3	1	0	0	3	1	0	1	1	1	1
OTU_1215	0	3	0	0	0	1	5	2	7	5	3	2	4	2	5	2	4	1
OTU_1209	0	5	5	0	0	1	6	12	6	1	1	7	3	1	8	1	2	4
OTU_1564	0	1	0	0	1	0	8	2	5	1	1	2	1	1	1	2	3	0
OTU_2648	0	2	0	0	0	0	2	0	1	1	0	0	1	1	2	0	2	1
OTU_2545	0	2	0	2	2	1	0	1	4	0	5	1	0	2	0	2	1	1
OTU_2017	0	2	1	0	1	2	3	1	1	0	3	1	0	1	2	1	1	2
OTU_2061	0	6	0	0	3	2	2	0	0	3	4	0	0	0	0	0	0	2
OTU_2842	0	3	0	1	1	1	5	1	1	1	1	1	1	1	3	2	0	3
OTU_1457	0	1	3	0	0	0	3	4	2	3	5	5	0	3	2	0	5	2
OTU_3013	0	3	1	0	0	1	1	4	0	0	2	2	1	0	0	0	0	1
OTU_1854	0	2	5	0	1	1	1	1	0	3	2	1	2	1	1	2	0	1
OTU_1161	0	6	0	6	2	6	7	2	1	1	4	2	2	1	2	1	1	0
OTU_2112	0	1	1	1	1	1	2	2	1	4	1	1	0	0	2	2	2	2
OTU_3011	0	1	0	2	0	1	1	3	0	0	1	1	2	0	0	0	1	0
OTU_3045	0	1	1	1	0	0	0	2	1	0	0	0	0	0	1	1	0	0
OTU_3284	0	2	0	0	0	0	0	2	0	0	1	1	2	0	1	2	0	0
OTU_1995	0	1	2	0	1	2	5	1	3	0	0	0	0	2	1	2	2	1
OTU_2946	0	1	0	1	0	0	0	0	1	1	4	8	0	1	2	1	0	1
OTU_1797	0	3	0	0	0	0	4	4	1	1	1	4	2	0	1	2	2	1
OTU_2977	0	1	1	0	2	0	1	1	3	1	2	0	1	1	3	2	0	0
OTU_1876	0	2	2	0	1	1	5	0	2	2	2	3	2	1	1	2	0	2
OTU_3239	0	1	1	0	1	1	2	4	0	0	0	1	0	0	1	0	0	1
OTU_2603	0	3	2	2	2	1	0	3	0	2	1	2	3	1	1	1	0	0
OTU_2081	0	2	5	2	0	4	2	3	3	1	4	4	4	2	2	2	4	2
OTU_1026	0	4	6	10	6	2	2	3	3	3	3	3	5	8	2	3	4	4
OTU_3062	0	1	1	0	0	0	4	4	1	0	1	5	1	1	2	2	2	0
OTU_1738	0	3	0	2	2	5	0	1	3	3	2	0	1	2	2	2	2	1
OTU_3009	0	4	0	0	0	2	8	4	4	6	2	2	4	2	6	2	2	4
OTU_2518	0	2	0	3	1	2	3	0	1	0	3	1	0	0	0	2	0	2
OTU_1745	0	3	0	0	0	0	0	2	3	1	9	2	0	0	0	6	0	1
OTU_2487	0	1	2	0	0	0	0	0	2	1	2	2	2	0	2	0	0	0
OTU_1770	0	3	2	2	1	1	3	2	5	3	0	4	1	2	4	5	2	3
OTU_2444	0	2	3	6	1	1	2	1	0	2	1	1	2	2	1	2	1	2
OTU_3003	0	1	0	0	0	0	0	3	3	2	0	1	1	0	0	1	1	0
OTU_2997	0	1	0	1	0	0	1	1	0	1	1	2	2	1	2	0	0	2
OTU_1686	0	3	0	0	0	0	5	5	3	0	2	8	1	2	1	3	2	0
OTU_2714	0	1	0	0	0	0	1	1	0	1	1	1	7	0	1	0	0	2
OTU_1759	0	3	11	0	0	0	1	0	3	3	3	3	0	0	0	2	0	2
OTU_1783	0	1	0	2	3	1	4	1	2	2	1	4	3	2	2	2	1	2
OTU_2060	0	3	0	2	2	0	3	0	0	1	1	2	2	0	0	0	2	5
OTU_3025	0	1	0	1	0	0	1	1	0	0	1	3	2	1	0	0	0	1
OTU_3271	0	1	2	0	2	1	1	1	0	1	2	5	2	0	1	2	1	1
OTU_1381	0	4	1	2	0	2	3	3	4	1	1	6	2	0	3	2	3	9
OTU_2615	0	1	0	0	2	1	3	3	0	1	2	0	0	0	2	1	2	1
OTU_3036	0	2	0	0	0	1	0	2	2	1	0	1	0	0	2	1	1	0
